"","NTD.ID","Agency.Name","Reporter.Type","Reporting.Module","Mode","TOS","Bio.Diesel","Bunker.Fuel","C.Natural.Gas","Diesel.Fuel","Electric.Battery","Electric.Propulsion","Ethanol","Methonal","Gasoline","Hydrogen","Kerosene","Liquified.Nat.Gas","Liquified.Petroleum.Gas","Renewable.Diesel","Passenger.Paid.Fares","Organization.Paid.Fares","Total.Fares"
"2688",40246,"Center for Pan Asian Community Services, Inc.","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2689",40246,"Center for Pan Asian Community Services, Inc.","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690",40248,"Town of Hillsboro Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2691",40248,"Town of Hillsboro Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2692",40249,"City of Hallandale Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2693",40249,"City of Hallandale Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2694",40250,"City of Lauderdale Lakes","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2695",40250,"City of Lauderdale Lakes","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2696",40251,"City of Pembroke Pines","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2697",40251,"City of Pembroke Pines","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2698",40252,"City Of Burlington","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2699",40252,"City Of Burlington","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2700",40252,"City Of Burlington","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2701",40252,"City Of Burlington","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2702",40253,"City of Coral Springs","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2703",40253,"City of Coral Springs","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2704",40254,"City of Lauderhill","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2705",40254,"City of Lauderhill","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2706",40256,"City of Margate","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2707",40256,"City of Margate","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2708",40256,"City of Margate","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2709",40256,"City of Margate","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2710",40257,"City of Pompano Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2711",40257,"City of Pompano Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2712",40261,"City of Dania Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2713",40261,"City of Dania Beach","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2714",40262,"Town of Davie","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2715",40262,"Town of Davie","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2716",40268,"Municipality of Ciales","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2717",40268,"Municipality of Ciales","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2718",40269,"Municipality of Añasco","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2719",40269,"Municipality of Añasco","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2720",40269,"Municipality of Añasco","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2721",40269,"Municipality of Añasco","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2722",40270,"City of Rock Hill","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2723",40270,"City of Rock Hill","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2724",40270,"City of Rock Hill","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2725",40270,"City of Rock Hill","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2726",40270,"City of Rock Hill","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2727",40270,"City of Rock Hill","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2728",40271,"Florida Department of Transportation, District 1 Office","Reduced Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2729",40271,"Florida Department of Transportation, District 1 Office","Reduced Reporter","Urban","VP","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,291584,0,291584
"2730",40273,"Brevard Alzheimer's Foundation Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2731",40273,"Brevard Alzheimer's Foundation Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28156,33543,61699
"2732",40274,"Town of Morrisville","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2733",40274,"Town of Morrisville","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2734",40275,"City of North Lauderdale","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2735",40275,"City of North Lauderdale","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2736",40276,"City of Valdosta","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2737",40276,"City of Valdosta","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,137291,0,137291
"2738",40277,"Town of Apex","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2739",40277,"Town of Apex","Reduced Reporter","Urban","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2740",40277,"Town of Apex","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2741",40277,"Town of Apex","Reduced Reporter","Urban","MB","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2742",40903,"Macon County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2743",40903,"Macon County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4936,0,4936
"2744",40904,"Rabun County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2745",40904,"Rabun County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9501,0,9501
"2746",40905,"Three Rivers Regional Commission","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2747",40905,"Three Rivers Regional Commission","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,66516,0,66516
"2748",40907,"Blount County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2749",40907,"Blount County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,41787,0,41787
"2750",40908,"Heard County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2751",40908,"Heard County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,0,2426
"2752",40909,"Middle Kentucky River Area Development Council, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2753",40909,"Middle Kentucky River Area Development Council, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5297,0,5297
"2754",40910,"Peach County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2755",40910,"Peach County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4685,0,4685
"2756",40912,"Crisp County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2757",40912,"Crisp County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5580,0,5580
"2758",40913,"Graham County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2759",40913,"Graham County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2760",40915,"Duplin County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2761",40915,"Duplin County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3872,0,3872
"2762",40918,"Wilkes Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2763",40918,"Wilkes Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,96912,0,96912
"2764",40918,"Wilkes Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2765",40918,"Wilkes Transportation Authority","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11525,0,11525
"2766",40920,"Ride Solution","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2767",40920,"Ride Solution","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8778,164985,173763
"2768",40920,"Ride Solution","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2769",40920,"Ride Solution","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2770",40921,"Randolph County Senior Adult Association Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2771",40921,"Randolph County Senior Adult Association Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20843,0,20843
"2772",40921,"Randolph County Senior Adult Association Inc.","Rural Reporter","Rural","DR","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2773",40921,"Randolph County Senior Adult Association Inc.","Rural Reporter","Rural","DR","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2774",40922,"South Central Community Action Agency, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2775",40922,"South Central Community Action Agency, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7364,57712,65076
"2776",40923,"Liberty County Board of County Commissioners","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2777",40923,"Liberty County Board of County Commissioners","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80679,80679
"2778",40924,"Warren County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2779",40924,"Warren County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554,0,3554
"2780",40925,"Pulaski County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2781",40925,"Pulaski County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,0,2950
"2782",40926,"Escambia County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2783",40926,"Escambia County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22983,0,22983
"2784",40929,"Rockingham County Council on Aging","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2785",40929,"Rockingham County Council on Aging","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2786",40929,"Rockingham County Council on Aging","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2787",40929,"Rockingham County Council on Aging","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20645,0,20645
"2788",40931,"Baldwin County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2789",40931,"Baldwin County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20058,0,20058
"2790",40933,"Sampson County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2791",40933,"Sampson County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,42615,0,42615
"2792",40934,"Polk County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2793",40934,"Polk County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15816,0,15816
"2794",40936,"Wilkinson County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2795",40936,"Wilkinson County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6708,0,6708
"2796",40938,"Pender Adult Services, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2797",40938,"Pender Adult Services, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28479,0,28479
"2798",40941,"Rural Transit Enterprises Coordinated, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2799",40941,"Rural Transit Enterprises Coordinated, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,284487,0,284487
"2800",40942,"Lincoln County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2801",40942,"Lincoln County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2802",40943,"Community and Senior Services of Johnston County Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2803",40943,"Community and Senior Services of Johnston County Inc.","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,44763,2190317,2235080
"2804",40944,"Carteret County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2805",40944,"Carteret County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,75958,0,75958
"2806",40945,"Putnam County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2807",40945,"Putnam County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,22935,0,22935
"2808",40946,"Jones County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2809",40946,"Jones County","Rural Reporter","Rural","DR","PT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5986,0,5986
"2810",40947,"Gates County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2811",40947,"Gates County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4725,0,4725
"2812",40948,"Bluegrass Community Action Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2813",40948,"Bluegrass Community Action Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,159028,0,159028
"2814",40948,"Bluegrass Community Action Agency","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2815",40948,"Bluegrass Community Action Agency","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2816",40951,"Burke County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2817",40951,"Burke County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,21555,0,21555
"2818",40952,"Williamsburg County","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2819",40952,"Williamsburg County","Rural Reporter","Rural","CB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,88492,0,88492
"2820",40952,"Williamsburg County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2821",40952,"Williamsburg County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8861,318724,327585
"2822",40953,"Pennyrile Allied Community Services, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2823",40953,"Pennyrile Allied Community Services, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,167358,0,167358
"2824",40953,"Pennyrile Allied Community Services, Inc.","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2825",40953,"Pennyrile Allied Community Services, Inc.","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,48067,0,48067
"2826",40954,"South Central Tennessee Development District","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2827",40954,"South Central Tennessee Development District","Reduced Reporter","Urban","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,282610,1473699,1756309
"2828",40954,"South Central Tennessee Development District","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2829",40954,"South Central Tennessee Development District","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,307934,342934
"2830",40955,"Hinds County Human Resource Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2831",40955,"Hinds County Human Resource Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16857,0,16857
"2832",40956,"Dodge County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2833",40956,"Dodge County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6569,0,6569
"2834",40957,"N-Route","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2835",40957,"N-Route","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16871,0,16871
"2836",40958,"Municipality of Orocovis","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2837",40958,"Municipality of Orocovis","Reduced Reporter","Urban","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2838",40959,"Washington County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2839",40959,"Washington County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,455
"2840",40960,"Etowah County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2841",40960,"Etowah County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45236,0,45236
"2842",40961,"Lincoln County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2843",40961,"Lincoln County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222,0,3222
"2844",40963,"Madison County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2845",40963,"Madison County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,43800,0,43800
"2846",40965,"Cullman County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2847",40965,"Cullman County Commission","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,39600,0,39600
"2848",40968,"Gulf County ARC","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2849",40968,"Gulf County ARC","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816,0,5816
"2850",40969,"Madison County Citizens Services Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2851",40969,"Madison County Citizens Services Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28140,8713,36853
"2852",40971,"Licking Valley CAP","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2853",40971,"Licking Valley CAP","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,107068,0,107068
"2854",40972,"Gateway Community Services Organization","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2855",40972,"Gateway Community Services Organization","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987,0,3987
"2856",40974,"Bamberg County Office On Aging","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2857",40974,"Bamberg County Office On Aging","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,57116,901059,958175
"2858",40976,"Madison County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2859",40976,"Madison County Transportation Authority","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,568
"2860",40977,"Jefferson County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2861",40977,"Jefferson County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,49732,0,49732
"2862",40978,"Upper-Cumberland Human Resource Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2863",40978,"Upper-Cumberland Human Resource Agency","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,305966,0,305966
"2864",40978,"Upper-Cumberland Human Resource Agency","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2865",40978,"Upper-Cumberland Human Resource Agency","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24751,0,24751
"2866",40979,"KY River Foothills Development Council, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2867",40979,"KY River Foothills Development Council, Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,49006,0,49006
"2868",40979,"KY River Foothills Development Council, Inc.","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2869",40979,"KY River Foothills Development Council, Inc.","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9275,0,9275
"2870",40982,"H.EL.P., Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2871",40982,"H.EL.P., Inc.","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8627,0,8627
"2872",40983,"Rutherford County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2873",40983,"Rutherford County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2874",40983,"Rutherford County","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2875",40983,"Rutherford County","Rural Reporter","Rural","MB","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2876",40984,"Western Carolina Community Action","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2877",40984,"Western Carolina Community Action","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6135,0,6135
"2878",40985,"Banks County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2879",40985,"Banks County","Rural Reporter","Rural","DR","DO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3145,0,3145
